brand,carname,carimg,salevolume,price,manufacturer,carmodel,energytype,marketime,insure
吉利汽车,博越L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/185e56933ef94d3a8ff2e319c3c52829~tplv-resize:640:0.png?psm=motor.rank.data,66,"[12.99, 9.99]",吉利汽车,紧凑型SUV,汽油,2026.04,4年或10万公里
奇瑞,艾瑞泽8,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/c98a0ac532b542958b9970362fa2c378~tplv-resize:640:0.png?psm=motor.rank.data,66,"[14.89, 9.99]",奇瑞汽车,紧凑型车,汽油,2025.03,3年或10万公里
理想汽车,理想L6,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0cd0f362cc6440b4aff4feed0532f12f~tplv-resize:640:0.png?psm=motor.rank.data,66,"[27.98, 24.98]",理想汽车,中大型SUV,增程式,2025.04,5年或10万公里
丰田,凯美瑞,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2aab00ba5d8d42378373ea6a304e0c3d~tplv-resize:640:0.png?psm=motor.rank.data,66,"[25.98, 17.18]",广汽丰田,中型车,汽油,2025.07,3年或10万公里
奔驰,奔驰GLC,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/99afdf53229145caadf53e1be4f54ff5~tplv-resize:640:0.png?psm=motor.rank.data,66,"[46.28, 35.18]",北京奔驰,中型SUV,48V轻混系统,2026.04,3年不限公里
方程豹,钛7 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3bb475c050b541e494e0fc3c10da4d40~tplv-resize:640:0.png?psm=motor.rank.data,63,"[21.98, 17.98]",方程豹,中大型SUV,插电式混合动力,2025.09,6年或15万公里
红旗,红旗H5,https://p3-dcd.byteimg.com/motor-mis-img/4e5a38bacf99a7c63567e63f3bde1216~tplv-resize:640:0.png?psm=motor.rank.data,62,"[21.58, 15.98]",一汽红旗,中型车,汽油,2024.09,4年或10万公里
奥迪,奥迪A6L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/91eaac8446114757841144c12ddb8d37~tplv-resize:640:0.png?psm=motor.rank.data,61,"[55.89, 32.29]",一汽奥迪,中大型车,汽油,2026.03,3年或10万公里
零跑汽车,零跑B10,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/37728f4ddf574234b6b4cba25ab3e26a~tplv-resize:640:0.png?psm=motor.rank.data,58,"[12.98, 9.98]",零跑汽车,紧凑型SUV,纯电动,2025.04,4年或12万公里
比亚迪,秦PLUS EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bea43ec45387461aa6579a7566a40a51~tplv-resize:640:0.png?psm=motor.rank.data,58,"[17.58, 8.98]",比亚迪,紧凑型车,纯电动,2025.09,6年或15万公里
奔驰,奔驰C级,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e8abf034d5504085a9850c7b7632b065~tplv-resize:640:0.png?psm=motor.rank.data,58,"[38.06, 29.99]",北京奔驰,中型车,48V轻混系统,2025.11,3年不限公里
比亚迪,秦L EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/85588b26d46b44a9b56e5291a42dfcd0~tplv-resize:640:0.png?psm=motor.rank.data,57,"[13.98, 11.98]",比亚迪,中型车,纯电动,2025.03,6年或15万公里
宝马,宝马X3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/fb1e7339815e45b8a6a0ed3751e70b39~tplv-resize:640:0.png?psm=motor.rank.data,57,"[44.99, 31.8]",华晨宝马,中型SUV,汽油,2026.01,3年或10万公里
ARCFOX极狐,极狐T1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8c49609f761840fc8742c0a59f12fba7~tplv-resize:640:0.png?psm=motor.rank.data,56,"[8.78, 6.28]",北汽新能源,小型车,纯电动,2025.09,5年或12万公里
特斯拉,Model 3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f1cb1d06a54f44e0a4b8c7eefd1791cd~tplv-resize:640:0.png?psm=motor.rank.data,54,"[33.95, 23.55]",特斯拉中国,中型车,纯电动,2025.10,4年或8万公里
比亚迪,宋Pro DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8df8dbed439e443684adc6b758d97208~tplv-resize:640:0.png?psm=motor.rank.data,54,"[13.29, 10.28]",比亚迪,紧凑型SUV,插电式混合动力,2026.04,6年或15万公里
大众,探岳,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/7eefe32d76bd4d3a97d5a24b520a2df7~tplv-resize:640:0.png?psm=motor.rank.data,54,"[25.99, 19.89]",一汽-大众,中型SUV,汽油,2026.03,3年或10万公里
日产,轩逸,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b4fb6a87e743456b85258d35e894b3f2~tplv-resize:640:0.png?psm=motor.rank.data,53,"[17.49, 7.99]",东风日产,紧凑型车,汽油,2026.02,3年或10万公里
长安启源,长安启源A06,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c105cba3fb9141b48adcdc62554539bd~tplv-resize:640:0.png?psm=motor.rank.data,52,"[14.99, 10.99]",长安启源,中大型车,纯电动,2026.04,6年或15万公里
AITO,问界M8,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/5dd7baa13f2349d6adbab30c5f58e168~tplv-resize:640:0.png?psm=motor.rank.data,51,"[45.98, 35.98]",赛力斯汽车,大型SUV,增程式,2025.04,4年或10万公里
埃安,AION S,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a6f28e3efc814138a611eee1a1b806f6~tplv-resize:640:0.png?psm=motor.rank.data,51,"[16.99, 11.88]",广汽埃安新能源,紧凑型车,纯电动,2025.07,4年或15万公里
丰田,亚洲龙,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b47ec0be1ba940aa8e02b93784b6949e~tplv-resize:640:0.png?psm=motor.rank.data,51,"[25.68, 17.88]",一汽丰田,中型车,汽油,2026.04,3年或10万公里
AITO,问界M7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f0139587d2084e03a6a9ab6e8db0fcf7~tplv-resize:640:0.png?psm=motor.rank.data,50,"[38.98, 27.98]",赛力斯汽车,中大型SUV,纯电动,2025.09,4年或10万公里
吉利银河,银河E5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/cc78c9cb168045de9b364f51140dafd5~tplv-resize:640:0.png?psm=motor.rank.data,48,"[17.98, 10.78]",吉利银河,紧凑型SUV,纯电动,2025.07,4年或10万公里
零跑汽车,零跑Lafa5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/eb3ed5d8c99f4ed390b03980847b91d8~tplv-resize:640:0.png?psm=motor.rank.data,47,"[12.98, 9.78]",零跑汽车,紧凑型车,纯电动,2025.11,6年或15万公里
吉利汽车,星越L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/588bea89ef084984b66a2ee353b261ff~tplv-resize:640:0.png?psm=motor.rank.data,47,"[17.97, 13.97]",吉利汽车,紧凑型SUV,油电混合,2026.04,5年或15万公里
极氪,ZEEKR 7X,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5c1bfaaf6b9d448294c69698ce7cde5a~tplv-resize:640:0.png?psm=motor.rank.data,46,"[26.99, 22.98]",极氪,中型SUV,纯电动,2025.10,4年或10万公里
吉利汽车,帝豪,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bc0b49cf6ce64af69812bdf57ce865ac~tplv-resize:640:0.png?psm=motor.rank.data,46,"[9.19, 6.29]",吉利汽车,紧凑型车,汽油,2025.11,4年或15万公里
丰田,RAV4荣放,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e8651090ef4344d1be51b524ff1904bf~tplv-resize:640:0.png?psm=motor.rank.data,46,"[23.88, 16.98]",一汽丰田,紧凑型SUV,汽油,2025.11,3年或10万公里
比亚迪,元PLUS,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0a5f95e3492e4cf6b15953b57949fe48~tplv-resize:640:0.png?psm=motor.rank.data,45,"[14.78, 11.58]",比亚迪,紧凑型SUV,纯电动,2025.03,6年或15万公里
领克,领克03,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/08345fc4e121495babf272276402cf16~tplv-resize:640:0.png?psm=motor.rank.data,44,"[42.03, 12.18]",领克,紧凑型车,汽油,2025.10,4年或10万公里
大众,迈腾,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/af209a0bc7a548a89dc86b1062cac9c7~tplv-resize:640:0.png?psm=motor.rank.data,44,"[24.69, 17.49]",一汽-大众,中型车,汽油,2025.10,3年或10万公里
大众,朗逸,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/32129dbc6b824b1abf2e2388c1890b95~tplv-resize:640:0.png?psm=motor.rank.data,43,"[15.19, 7.999]",上汽大众,紧凑型车,汽油,2026.01,3年或10万公里
特斯拉,Model Y L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/dea2fae378bf4e19aaff0632f93b1143~tplv-resize:640:0.png?psm=motor.rank.data,42,"[33.9, 33.9]",特斯拉中国,中大型SUV,纯电动,2025.08,4年或8万公里
比亚迪,海豹06EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0f8f68edffef4a25801febb0c59ed9ec~tplv-resize:640:0.png?psm=motor.rank.data,42,"[12.98, 10.98]",比亚迪,中型车,纯电动,2025.06,6年或15万公里
蔚来,蔚来ET5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/021a6d4c02a74d718f7806e6c7239461~tplv-resize:640:0.png?psm=motor.rank.data,42,"[31.6, 29.8]",蔚来,中型车,纯电动,2026.04,3年或12万公里
魏牌,高山,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d0b5dcdb6a9d40c88c3fb35b7499079c~tplv-resize:640:0.png?psm=motor.rank.data,41,"[35.38, 28.58]",长城汽车,中大型MPV,插电式混合动力,2025.10,6年或15万公里
腾势,腾势D9 DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a8bc20def6f04e0194fa0adc34df430b~tplv-resize:640:0.png?psm=motor.rank.data,41,"[45.98, 30.98]",腾势汽车,中大型MPV,插电式混合动力,2026.04,6年或15万公里
长安,逸动,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e0d9676066014f75a9f63c3a74d969ef~tplv-resize:640:0.png?psm=motor.rank.data,41,"[10.49, 7.29]",长安汽车,紧凑型车,油电混合,2026.04,3年或10万公里
深蓝汽车,深蓝L06,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/942afa8141b747b6a28181ea92a83fbc~tplv-resize:640:0.png?psm=motor.rank.data,40,"[15.69, 12.59]",深蓝汽车,中型车,纯电动,2026.04,5年或12万公里
零跑汽车,零跑C16,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3a7e8d9383f14f67a0d76a57231764be~tplv-resize:640:0.png?psm=motor.rank.data,40,"[18.98, 15.18]",零跑汽车,中大型SUV,增程式,2025.06,4年或12万公里
小鹏汽车,小鹏P7+,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bdbf5c40371e43bebf44a85a60292a41~tplv-resize:640:0.png?psm=motor.rank.data,38,"[20.88, 18.68]",小鹏汽车,中大型车,增程式,2026.01,5年或12万公里
奥迪,奥迪A3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2440a980eef1436cb95453dd91fbddb3~tplv-resize:640:0.png?psm=motor.rank.data,38,"[20.99, 16.59]",一汽奥迪,紧凑型车,汽油,2025.10,3年或10万公里
比亚迪,比亚迪e7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/defa557f1c7b405babc9abc2d0152b7e~tplv-resize:640:0.png?psm=motor.rank.data,37,"[13.98, 10.38]",比亚迪,中型车,纯电动,2025.05,6年或15万公里
丰田,铂智3X,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/dfc3ef12f3694e8abc05d4938302bb3e~tplv-resize:640:0.png?psm=motor.rank.data,37,"[15.98, 10.98]",广汽丰田,紧凑型SUV,纯电动,2026.05,3年或10万公里
凯迪拉克,凯迪拉克XT5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a7afef1b740b4f6d9baf0c3d88671967~tplv-resize:640:0.png?psm=motor.rank.data,37,"[45.99, 37.99]",上汽通用凯迪拉克,中型SUV,48V轻混系统,2025.09,3年不限公里
乐道,乐道L90,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/65dbf1ff3d634565aeada6c1bd578b0e~tplv-resize:640:0.png?psm=motor.rank.data,36,"[30.68, 26.58]",蔚来,大型SUV,纯电动,2026.04,4年或10万公里
乐道,乐道L60,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f90673c17b5b41478cea7e8308ca1d05~tplv-resize:640:0.png?psm=motor.rank.data,36,"[25.59, 20.69]",蔚来,中型SUV,纯电动,2025.09,4年或10万公里
方程豹,钛3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b346019c287c4d91993940c214b5e212~tplv-resize:640:0.png?psm=motor.rank.data,36,"[17.78, 13.38]",方程豹,紧凑型SUV,纯电动,2026.03,6年或15万公里
ARCFOX极狐,极狐 阿尔法S5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5dbe7533a7384d43aff84fc56d4fde0d~tplv-resize:640:0.png?psm=motor.rank.data,36,"[17.78, 10.48]",北汽新能源,中型车,增程式,2026.03,3年或12万公里
深蓝汽车,深蓝S07,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/cf7c0306cbcc4bf59fb91444b20bf80a~tplv-resize:640:0.png?psm=motor.rank.data,36,"[17.49, 15.69]",深蓝汽车,中型SUV,增程式,2025.09,3年或12万公里
极氪,ZEEKR 001,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/750b7836d2fa4303bb1831c88b379ddd~tplv-resize:640:0.png?psm=motor.rank.data,36,"[36.5, 26.98]",极氪,中大型车,纯电动,2025.10,4年或10万公里
奥迪,奥迪A5L Sportback,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/298009e2bba84aab9c2ee007364e03ef~tplv-resize:640:0.png?psm=motor.rank.data,35,"[39.99, 27.99]",上汽奥迪,中型车,汽油,2025.08,3年或10万公里
丰田,卡罗拉锐放,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ed29d140eaba4685b466b69482e34e3b~tplv-resize:640:0.png?psm=motor.rank.data,35,"[18.48, 12.68]",一汽丰田,紧凑型SUV,汽油,2025.10,3年或10万公里
零跑汽车,零跑C11,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9fe2e951084c42b08cd13db2b3c235d5~tplv-resize:640:0.png?psm=motor.rank.data,35,"[20.58, 14.88]",零跑汽车,中型SUV,增程式,2025.07,4年或12万公里
大众,途观L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/531775569f224f82a4f363c9ae6461f7~tplv-resize:640:0.png?psm=motor.rank.data,35,"[26.68, 18.68]",上汽大众,中型SUV,汽油,2026.04,3年或10万公里
别克,昂科威,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/dc18eb3ac0974de39301da05d78203e4~tplv-resize:640:0.png?psm=motor.rank.data,35,"[25.99, 22.99]",上汽通用别克,中型SUV,汽油,2025.09,3年或10万公里
极氪,ZEEKR 007GT,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1baee688a6964ab5a8b003148e463e24~tplv-resize:640:0.png?psm=motor.rank.data,34,"[26.29, 20.29]",极氪,中型车,纯电动,2026.04,4年或10万公里
智己汽车,智己LS6,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/4dda84ada8c540bc86aa3324ecc3aa88~tplv-resize:640:0.png?psm=motor.rank.data,34,"[28.49, 21.29]",智己汽车,中大型SUV,增程式,2025.09,5年或15万公里
别克,君越,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8900f768debc40cbbeb15a500a4fee0a~tplv-resize:640:0.png?psm=motor.rank.data,34,"[23.99, 20.99]",上汽通用别克,中型车,汽油,2025.09,3年或10万公里
丰田,锋兰达,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/334cd231b5094a5f914ba7d0d591db05~tplv-resize:640:0.png?psm=motor.rank.data,33,"[18.48, 12.58]",广汽丰田,紧凑型SUV,汽油,2025.09,3年或10万公里
宝马,宝马X5,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/bf84f7f297c74b4ab69467bef101e7e1~tplv-resize:640:0.png?psm=motor.rank.data,33,"[74.8, 59.8]",华晨宝马,中大型SUV,48V轻混系统,2026.01,3年或10万公里
奥迪,奥迪Q5L,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0eb7058e774841969c92d987e64c09f5~tplv-resize:640:0.png?psm=motor.rank.data,33,"[39.98, 30.98]",一汽奥迪,中型SUV,油电混合,2026.01,3年或10万公里
大众,帕萨特,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b4285df0389c47399c7f0fa8d52a8334~tplv-resize:640:0.png?psm=motor.rank.data,33,"[30.98, 16.45]",上汽大众,中型车,汽油,2025.09,3年或10万公里
丰田,铂智7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c439a3dbcd4646909a7361f90521bda6~tplv-resize:640:0.png?psm=motor.rank.data,32,"[22.98, 16.98]",广汽丰田,中大型车,纯电动,2026.03,3年或10万公里
吉利汽车,缤越,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/1546bce3c7764e6b9a895274b29a019f~tplv-resize:640:0.png?psm=motor.rank.data,32,"[9.78, 6.68]",吉利汽车,小型SUV,汽油,2024.07,4年或10万公里
长安,长安CS75 PLUS,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9c588cfcdf8048d0a0cf1736baeccc39~tplv-resize:640:0.png?psm=motor.rank.data,31,"[14.29, 10.89]",长安汽车,紧凑型SUV,油电混合,2026.04,3年或10万公里
吉利银河,银河M9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4ce0a4be183540a58d72ad06dabed315~tplv-resize:640:0.png?psm=motor.rank.data,30,"[26.98, 18.38]",吉利银河,中大型SUV,插电式混合动力,2026.04,4年或10万公里
尚界,尚界H5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9042984641d64c9d9b95205313970475~tplv-resize:640:0.png?psm=motor.rank.data,30,"[19.98, 15.98]",上汽集团,中型SUV,增程式,2025.09,4年或10万公里
比亚迪,海鸥,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9461142b8e4e43ed9bbb0c211bc3cb9b~tplv-resize:640:0.png?psm=motor.rank.data,30,"[8.59, 6.98]",比亚迪,小型车,纯电动,2026.05,6年或15万公里
奔腾,奔腾小马,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/d9b1ba6a4c814c4db94dcd4eb54fe36e~tplv-resize:640:0.png?psm=motor.rank.data,29,"[4.59, 3.49]",一汽奔腾,微型车,纯电动,2025.07,3年或10万公里
AITO,问界M9,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/cba1a983417940e1bc8cc282ffa9b846~tplv-resize:640:0.png?psm=motor.rank.data,29,"[59.98, 46.98]",赛力斯汽车,大型SUV,增程式,2025.03,4年或10万公里
奇瑞QQ,QQ3 EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/199a86d1354a4dafb213b61b3443d712~tplv-resize:640:0.png?psm=motor.rank.data,28,"[7.89, 5.89]",奇瑞新能源,小型车,纯电动,2026.03,终身质保(责任免除条款以官方为准)
比亚迪,秦PLUS DM,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/07aa7548dcd2431799fcc58785c6d74b~tplv-resize:640:0.png?psm=motor.rank.data,28,"[10.38, 7.98]",比亚迪,紧凑型车,插电式混合动力,2026.01,6年或15万公里
本田,本田CR-V,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/541410e4d8134f54ab910e4d8fc59005~tplv-resize:640:0.png?psm=motor.rank.data,28,"[24.99, 18.59]",东风本田,紧凑型SUV,汽油,2025.09,3年或10万公里
岚图,岚图知音,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7b6d69201bba4b599a67688aef8b4e87~tplv-resize:640:0.png?psm=motor.rank.data,27,"[24.29, 19.69]",岚图汽车,中型SUV,纯电动,2025.08,5年或10万公里
沃尔沃,沃尔沃S60,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/56604a383a5248939a3cd04d1b373b61~tplv-resize:640:0.png?psm=motor.rank.data,27,"[38.49, 30.69]",沃尔沃亚太,中型车,48V轻混系统,2025.07,3年不限公里
比亚迪,宋Ultra EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/65acb4b1c509483ba0df1d58ef560da6~tplv-resize:640:0.png?psm=motor.rank.data,26,"[17.99, 15.19]",比亚迪,中型SUV,纯电动,2026.03,6年或15万公里
丰田,赛那,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0c4126f4e19f4486ab824f4c0abb7a95~tplv-resize:640:0.png?psm=motor.rank.data,26,"[39.38, 29.98]",广汽丰田,中大型MPV,油电混合,2025.09,3年或10万公里
蔚来,蔚来ES6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/feffe1ceb54d462ab4c050ad15104810~tplv-resize:640:0.png?psm=motor.rank.data,26,"[35, 33.8]",蔚来,中型SUV,纯电动,2026.04,3年或12万公里
