brand,carname,carimg,salevolume,price,manufacturer,carmodel,energytype,marketime,insure
宝马,宝马3系,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/8a3daca02bc04bfea188f572f278aaf6~tplv-resize:640:0.png?psm=motor.rank.data,252,"[39.99, 25.8]",华晨宝马,中型车,汽油,2026.01,3年或10万公里
比亚迪,秦PLUS DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/07aa7548dcd2431799fcc58785c6d74b~tplv-resize:640:0.png?psm=motor.rank.data,247,"[10.38, 7.98]",比亚迪,紧凑型车,插电式混合动力,2026.01,6年或15万公里
小鹏汽车,小鹏MONA M03,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/382f7f8f3049446b9f096556e9f3175d~tplv-resize:640:0.png?psm=motor.rank.data,243,"[15.18, 11.98]",小鹏汽车,紧凑型车,纯电动,2026.04,5年或12万公里
吉利银河,银河E5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/cc78c9cb168045de9b364f51140dafd5~tplv-resize:640:0.png?psm=motor.rank.data,243,"[17.98, 10.78]",吉利银河,紧凑型SUV,纯电动,2025.07,4年或10万公里
宝马,宝马5系,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b2840cd65c064d7a830adb574272813f~tplv-resize:640:0.png?psm=motor.rank.data,242,"[52.59, 36.8]",华晨宝马,中大型车,48V轻混系统,2026.02,3年或10万公里
丰田,卡罗拉锐放,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ed29d140eaba4685b466b69482e34e3b~tplv-resize:640:0.png?psm=motor.rank.data,230,"[18.48, 12.68]",一汽丰田,紧凑型SUV,汽油,2025.10,3年或10万公里
丰田,凯美瑞,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2aab00ba5d8d42378373ea6a304e0c3d~tplv-resize:640:0.png?psm=motor.rank.data,229,"[25.98, 17.18]",广汽丰田,中型车,汽油,2025.07,3年或10万公里
小鹏汽车,小鹏X9,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/7236bcb43a8e4434ab243e8d98ca165f~tplv-resize:640:0.png?psm=motor.rank.data,217,"[36.98, 30.98]",小鹏汽车,中大型MPV,增程式,2025.11,5年或12万公里
理想汽车,理想L6,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0cd0f362cc6440b4aff4feed0532f12f~tplv-resize:640:0.png?psm=motor.rank.data,216,"[27.98, 24.98]",理想汽车,中大型SUV,增程式,2025.04,5年或10万公里
东风风行,星海S7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/74e72960fc1e4096822011d7bf0ff0fc~tplv-resize:640:0.png?psm=motor.rank.data,212,"[21.99, 11.99]",东风风行,中大型车,纯电动,2025.11,8年或16万公里
比亚迪,海豹06DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/95f3af7983e74c418ed01255d3238efa~tplv-resize:640:0.png?psm=motor.rank.data,202,"[13.98, 9.68]",比亚迪,中型车,插电式混合动力,2025.11,6年或15万公里
AITO,问界M9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/cba1a983417940e1bc8cc282ffa9b846~tplv-resize:640:0.png?psm=motor.rank.data,202,"[59.98, 46.98]",赛力斯汽车,大型SUV,增程式,2025.03,4年或10万公里
奔驰,奔驰GLC,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/99afdf53229145caadf53e1be4f54ff5~tplv-resize:640:0.png?psm=motor.rank.data,192,"[46.28, 35.18]",北京奔驰,中型SUV,48V轻混系统,2026.04,3年不限公里
长安启源,长安启源A07,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4dfa9373364640268f0cb1d54bd87c3b~tplv-resize:640:0.png?psm=motor.rank.data,181,"[16.59, 11.99]",长安启源,中大型车,增程式,2025.09,3年或12万公里
丰田,赛那,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0c4126f4e19f4486ab824f4c0abb7a95~tplv-resize:640:0.png?psm=motor.rank.data,162,"[39.38, 29.98]",广汽丰田,中大型MPV,油电混合,2025.09,3年或10万公里
AITO,问界M8,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/5dd7baa13f2349d6adbab30c5f58e168~tplv-resize:640:0.png?psm=motor.rank.data,161,"[45.98, 35.98]",赛力斯汽车,大型SUV,增程式,2025.04,4年或10万公里
firefly萤火虫,firefly萤火虫,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3552ee01219b490aad189f48f9ad7b2e~tplv-resize:640:0.png?psm=motor.rank.data,158,"[12.58, 11.98]",蔚来,小型车,纯电动,2026.04,4年或10万公里
奔驰,奔驰E级,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/9b08b1c3602645d7ad7574aeb71b6ce3~tplv-resize:640:0.png?psm=motor.rank.data,158,"[59.98, 37.88]",北京奔驰,中大型车,48V轻混系统,2026.04,3年不限公里
东风风神,SKY EV01,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/be19e891f14146cbbf5050a6468b5cc8~tplv-resize:640:0.png?psm=motor.rank.data,153,"[16.99, 14.99]",东风乘用车,紧凑型SUV,纯电动,2025.03,6年或15万公里
比亚迪,宋L DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/27daf9eeac3041149bfdb84c778475f9~tplv-resize:640:0.png?psm=motor.rank.data,150,"[17.58, 13.58]",比亚迪,中型SUV,插电式混合动力,2025.10,6年或15万公里
小鹏汽车,小鹏P7+,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bdbf5c40371e43bebf44a85a60292a41~tplv-resize:640:0.png?psm=motor.rank.data,149,"[20.88, 18.68]",小鹏汽车,中大型车,增程式,2026.01,5年或12万公里
丰田,亚洲龙,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b47ec0be1ba940aa8e02b93784b6949e~tplv-resize:640:0.png?psm=motor.rank.data,148,"[25.68, 17.88]",一汽丰田,中型车,汽油,2026.04,3年或10万公里
宝马,宝马X3,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/fb1e7339815e45b8a6a0ed3751e70b39~tplv-resize:640:0.png?psm=motor.rank.data,145,"[44.99, 31.8]",华晨宝马,中型SUV,汽油,2026.01,3年或10万公里
宝马,宝马X5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bf84f7f297c74b4ab69467bef101e7e1~tplv-resize:640:0.png?psm=motor.rank.data,142,"[74.8, 59.8]",华晨宝马,中大型SUV,48V轻混系统,2026.01,3年或10万公里
比亚迪,秦L DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bd39ba753b9c4393b21bd28ad5603bed~tplv-resize:640:0.png?psm=motor.rank.data,139,"[15.38, 9.68]",比亚迪,中型车,插电式混合动力,2025.10,6年或15万公里
极氪,ZEEKR 7X,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5c1bfaaf6b9d448294c69698ce7cde5a~tplv-resize:640:0.png?psm=motor.rank.data,139,"[26.99, 22.98]",极氪,中型SUV,纯电动,2025.10,4年或10万公里
奔驰,奔驰C级,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e8abf034d5504085a9850c7b7632b065~tplv-resize:640:0.png?psm=motor.rank.data,133,"[38.06, 30.46]",北京奔驰,中型车,48V轻混系统,2025.11,3年不限公里
丰田,锋兰达,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/334cd231b5094a5f914ba7d0d591db05~tplv-resize:640:0.png?psm=motor.rank.data,131,"[18.48, 12.58]",广汽丰田,紧凑型SUV,汽油,2025.09,3年或10万公里
奥迪,奥迪Q5L,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0eb7058e774841969c92d987e64c09f5~tplv-resize:640:0.png?psm=motor.rank.data,124,"[39.98, 30.98]",一汽奥迪,中型SUV,油电混合,2026.01,3年或10万公里
享界,享界S9T,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/613c0834a43548f8bd82888ada27be70~tplv-resize:640:0.png?psm=motor.rank.data,123,"[37.98, 30.98]",北汽新能源,中大型车,增程式,2025.09,4年或10万公里
乐道,乐道L90,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/40549fef476943459332a10fcac57537~tplv-resize:640:0.png?psm=motor.rank.data,122,"[31.68, 26.58]",蔚来,大型SUV,纯电动,2026.01,4年或10万公里
比亚迪,海狮06DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/33ad68f9617b43448e36f7f8e4d763ce~tplv-resize:640:0.png?psm=motor.rank.data,120,"[15.68, 13.98]",比亚迪,中型SUV,插电式混合动力,2025.07,6年或15万公里
比亚迪,元UP,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f3bd2e9744044187b726b05ecccdce42~tplv-resize:640:0.png?psm=motor.rank.data,120,"[11.98, 7.48]",比亚迪,小型SUV,纯电动,2025.07,6年或15万公里
岚图,岚图梦想家 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/61732b2c7a5548e7bee29f8cd4f2a617~tplv-resize:640:0.png?psm=motor.rank.data,115,"[70.99, 30.99]",岚图汽车,中大型MPV,插电式混合动力,2026.04,5年或10万公里
比亚迪,海狮06EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/2f4d4de44df0441383cd118517635fda~tplv-resize:640:0.png?psm=motor.rank.data,113,"[17.99, 14.38]",比亚迪,中型SUV,纯电动,2026.03,6年或15万公里
魏牌,高山,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d0b5dcdb6a9d40c88c3fb35b7499079c~tplv-resize:640:0.png?psm=motor.rank.data,110,"[35.38, 28.58]",长城汽车,中大型MPV,插电式混合动力,2025.10,6年或15万公里
理想汽车,理想i8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bd586b34b6c34a4e9b8db8fa1f061fe5~tplv-resize:640:0.png?psm=motor.rank.data,106,"[33.98, 33.98]",理想汽车,中大型SUV,纯电动,2025.08,5年或10万公里
蔚来,蔚来ET5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/021a6d4c02a74d718f7806e6c7239461~tplv-resize:640:0.png?psm=motor.rank.data,106,"[31.6, 29.8]",蔚来,中型车,纯电动,2026.04,3年或12万公里
极氪,ZEEKR 007,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3aaa054677294ed3a1e760cf3d0ca49e~tplv-resize:640:0.png?psm=motor.rank.data,105,"[29.99, 20.39]",极氪,中型车,纯电动,2026.04,4年或10万公里
比亚迪,秦L EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/85588b26d46b44a9b56e5291a42dfcd0~tplv-resize:640:0.png?psm=motor.rank.data,103,"[13.98, 11.98]",比亚迪,中型车,纯电动,2025.03,6年或15万公里
小鹏汽车,小鹏G7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/3aef2c200e9a450bb61b2b6eee2d1270~tplv-resize:640:0.png?psm=motor.rank.data,102,"[22.58, 19.58]",小鹏汽车,中型SUV,增程式,2026.01, 5年或12万公里
极氪,ZEEKR 001,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/750b7836d2fa4303bb1831c88b379ddd~tplv-resize:640:0.png?psm=motor.rank.data,102,"[36.5, 26.98]",极氪,中大型车,纯电动,2025.10,4年或10万公里
奇瑞,艾瑞泽8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c98a0ac532b542958b9970362fa2c378~tplv-resize:640:0.png?psm=motor.rank.data,100,"[14.89, 9.99]",奇瑞汽车,紧凑型车,汽油,2025.03,3年或10万公里
名爵,MG4,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/060d2565ceea40fca95c269f4a69aca6~tplv-resize:640:0.png?psm=motor.rank.data,99,"[10.28, 6.88]",上汽集团,紧凑型车,纯电动,2025.08,6年或15万公里
埃安,AION Y,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d382087dc4bd467f8951919c0b5f8334~tplv-resize:640:0.png?psm=motor.rank.data,98,"[14.58, 9.98]",广汽埃安新能源,紧凑型SUV,纯电动,2025.06,4年或15万公里
比亚迪,海豹06EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0f8f68edffef4a25801febb0c59ed9ec~tplv-resize:640:0.png?psm=motor.rank.data,94,"[12.98, 10.98]",比亚迪,中型车,纯电动,2025.06,6年或15万公里
比亚迪,汉EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/fbd454e1b6ae4c86b1468468f3372b9d~tplv-resize:640:0.png?psm=motor.rank.data,90,"[23.58, 17.98]",比亚迪,中大型车,纯电动,2025.02,6年或15万公里
丰田,威兰达,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9ac5e12a5eb646b0aafe086de5aa1bf2~tplv-resize:640:0.png?psm=motor.rank.data,90,"[26.48, 16.98]",广汽丰田,紧凑型SUV,汽油,2025.11,3年或10万公里
日产,轩逸,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b4fb6a87e743456b85258d35e894b3f2~tplv-resize:640:0.png?psm=motor.rank.data,89,"[17.49, 7.99]",东风日产,紧凑型车,汽油,2026.02,3年或10万公里
理想汽车,理想L7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/a783a546a20d4a7c89202df18dc1fee4~tplv-resize:640:0.png?psm=motor.rank.data,88,"[35.98, 30.18]",理想汽车,中大型SUV,增程式,2025.05,5年或10万公里
红旗,红旗H5,https://p9-dcd.byteimg.com/motor-mis-img/4e5a38bacf99a7c63567e63f3bde1216~tplv-resize:640:0.png?psm=motor.rank.data,88,"[21.58, 15.98]",一汽红旗,中型车,汽油,2024.09,4年或10万公里
红旗,红旗E-QM5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b037b30e070943928eff5eb972564e56~tplv-resize:640:0.png?psm=motor.rank.data,87,"[20.18, 12.18]",一汽红旗,中型车,纯电动,2025.05,4年或10万公里
智界,智界R7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f35de5640ec447e294dd0fc4962fa344~tplv-resize:640:0.png?psm=motor.rank.data,86,"[31.98, 24.98]",奇瑞汽车,中大型SUV,纯电动,2025.08,4年或10万公里
丰田,皇冠陆放,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0bcfc8eba77b4c61895a20e86c196bd7~tplv-resize:640:0.png?psm=motor.rank.data,86,"[33.28, 28.48]",一汽丰田,中型SUV,油电混合,2025.10,3年或10万公里
丰田,铂智3X,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/dfc3ef12f3694e8abc05d4938302bb3e~tplv-resize:640:0.png?psm=motor.rank.data,85,"[15.98, 10.98]",广汽丰田,紧凑型SUV,纯电动,2025.03,3年或10万公里
零跑汽车,零跑C10,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4fbd6a7c598d4e2c8edfe0d08b6179c0~tplv-resize:640:0.png?psm=motor.rank.data,84,"[16.88, 12.28]",零跑汽车,中型SUV,增程式,2025.05,4年或12万公里
小鹏汽车,小鹏P7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/7d0261ff50644213b56f6982fdacab0c~tplv-resize:640:0.png?psm=motor.rank.data,82,"[30.18, 20.38]",小鹏汽车,中大型车,纯电动,2026.03,5年或12万公里
奔腾,悦意03,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/59466e6dac714415ae435fc225c34c16~tplv-resize:640:0.png?psm=motor.rank.data,80,"[12.29, 7.98]",一汽奔腾,紧凑型SUV,纯电动,2026.03,3年或10万公里
腾势,腾势D9 DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/257a11ae6dd04cf7804d49fe09dc826f~tplv-resize:640:0.png?psm=motor.rank.data,79,"[45.98, 30.98]",腾势汽车,中大型MPV,插电式混合动力,2025.08,6年或15万公里
理想汽车,理想L9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8c77d1f9ed594a4ba0be695337758a21~tplv-resize:640:0.png?psm=motor.rank.data,79,"[43.98, 40.98]",理想汽车,大型SUV,增程式,2025.05,5年或10万公里
丰田,RAV4荣放PHEV,https://p3-dcd.byteimg.com/motor-mis-img/4fcf011be1ed190903989d9a4c87225d~tplv-resize:640:0.png?psm=motor.rank.data,78,"[29.78, 25.68]",一汽丰田,紧凑型SUV,插电式混合动力,2024.09,3年或10万公里
腾势,腾势Z9GT DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/42212ec7b5c44a9dad7963319065c204~tplv-resize:640:0.png?psm=motor.rank.data,77,"[41.48, 30.98]",腾势汽车,中大型车,插电式混合动力,2026.03,6年或15万公里
广汽传祺,传祺M8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5a913414a6d54a39993a111924b34394~tplv-resize:640:0.png?psm=motor.rank.data,77,"[23.98, 18.98]",广汽传祺,中大型MPV,汽油,2026.04,3年或10万公里
奥迪,奥迪A6L,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/91eaac8446114757841144c12ddb8d37~tplv-resize:640:0.png?psm=motor.rank.data,76,"[55.89, 33.69]",一汽奥迪,中大型车,汽油,2026.03,3年或10万公里
奥迪,奥迪A3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2440a980eef1436cb95453dd91fbddb3~tplv-resize:640:0.png?psm=motor.rank.data,76,"[20.99, 16.59]",一汽奥迪,紧凑型车,汽油,2025.10,3年或10万公里
宝马,宝马X1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bb5e191acc9e4e7a8950d316b0b5f2f1~tplv-resize:640:0.png?psm=motor.rank.data,75,"[33.8, 25.8]",华晨宝马,紧凑型SUV,汽油,2026.01,3年或10万公里
方程豹,钛3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b346019c287c4d91993940c214b5e212~tplv-resize:640:0.png?psm=motor.rank.data,74,"[17.78, 13.38]",方程豹,紧凑型SUV,纯电动,2026.03,6年或15万公里
阿维塔,阿维塔 07,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8b7d620a07494ec4a54bbd467b1aa2da~tplv-resize:640:0.png?psm=motor.rank.data,73,"[28.99, 21.99]",阿维塔科技,中型SUV,增程式,2025.09,5年或12万公里
本田,雅阁,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8fb97d323f40418e817aacb90ae8f644~tplv-resize:640:0.png?psm=motor.rank.data,73,"[23.88, 17.98]",广汽本田,中型车,汽油,2025.03,3年或10万公里
长安启源,长安启源Q05,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d165339b96b94c7bb9f77369d17afdc1~tplv-resize:640:0.png?psm=motor.rank.data,72,"[10.99, 7.99]",长安启源,紧凑型SUV,纯电动,2025.11,6年或15万公里
领克,领克08 EM-P,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/03554e383d9e415eb339bb2c931c529a~tplv-resize:640:0.png?psm=motor.rank.data,71,"[22.88, 17.58]",领克,中型SUV,插电式混合动力,2025.09,5年或10万公里
ARCFOX极狐,极狐T1,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/8c49609f761840fc8742c0a59f12fba7~tplv-resize:640:0.png?psm=motor.rank.data,70,"[12.58, 6.28]",北汽新能源,小型车,纯电动,2025.09,5年或12万公里
吉利银河,银河星舰7 EM-i,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3acf1f33d6f640bab58aee8bb4bf4f3c~tplv-resize:640:0.png?psm=motor.rank.data,70,"[13.08, 9.78]",吉利银河,紧凑型SUV,插电式混合动力,2025.11,6年或15万公里
沃尔沃,沃尔沃S60,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/56604a383a5248939a3cd04d1b373b61~tplv-resize:640:0.png?psm=motor.rank.data,70,"[38.49, 30.69]",沃尔沃亚太,中型车,48V轻混系统,2025.07,3年不限公里
丰田,RAV4荣放,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e8651090ef4344d1be51b524ff1904bf~tplv-resize:640:0.png?psm=motor.rank.data,70,"[23.88, 16.98]",一汽丰田,紧凑型SUV,汽油,2025.11,3年或10万公里
尚界,尚界H5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9042984641d64c9d9b95205313970475~tplv-resize:640:0.png?psm=motor.rank.data,69,"[19.98, 15.98]",上汽集团,中型SUV,增程式,2025.09,4年或10万公里
本田,皓影,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/adf3499684444e6d98ae7a0dc8c0edaf~tplv-resize:640:0.png?psm=motor.rank.data,69,"[26.39, 18.59]",广汽本田,紧凑型SUV,汽油,2024.10,3年或10万公里
大众,速腾,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/15379fc13832440dadce67e9c325d1ea~tplv-resize:640:0.png?psm=motor.rank.data,69,"[16.49, 9.38]",一汽-大众,紧凑型车,汽油,2025.09,3年或10万公里
别克,别克GL8 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bd3282d79812431f969493d86f94c9b5~tplv-resize:640:0.png?psm=motor.rank.data,68,"[41.99, 24.99]",上汽通用别克,中大型MPV,插电式混合动力,2025.08,3年或10万公里
本田,本田CR-V,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/541410e4d8134f54ab910e4d8fc59005~tplv-resize:640:0.png?psm=motor.rank.data,68,"[24.99, 18.59]",东风本田,紧凑型SUV,汽油,2025.09,3年或10万公里
领克,领克10 EM-P,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/c67bb456d8f8427d8f2525a82b3bd63e~tplv-resize:640:0.png?psm=motor.rank.data,67,"[21.18, 17.58]",领克,中大型车,插电式混合动力,2025.12,5年或10万公里
丰田,汉兰达,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c01c88a195ec4e568a89fc6b250ff423~tplv-resize:640:0.png?psm=motor.rank.data,67,"[32.58, 24.98]",广汽丰田,中型SUV,汽油,2025.09,3年或10万公里
尊界,尊界S800,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/602ce128e6024bef912bb7053d22f31e~tplv-resize:640:0.png?psm=motor.rank.data,66,"[101.8, 70.8]",江淮汽车,大型车,纯电动,2026.03,4年不限里程
曹操汽车,曹操60,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/fef8894a0d9b4d42a1d0a42d7f6e8416~tplv-resize:640:0.png?psm=motor.rank.data,65,"[16.98, 12.98]",曹操汽车,紧凑型车,纯电动,2024.09,2年15万公里
大众,探岳,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7eefe32d76bd4d3a97d5a24b520a2df7~tplv-resize:640:0.png?psm=motor.rank.data,64,"[25.99, 19.89]",一汽-大众,中型SUV,汽油,2026.03,3年或10万公里
理想汽车,理想L8,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/26a1440a232c4a71bd83ed12139bd2f4~tplv-resize:640:0.png?psm=motor.rank.data,62,"[37.98, 32.18]",理想汽车,中大型SUV,增程式,2025.05,5年或10万公里
比亚迪,比亚迪e7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/defa557f1c7b405babc9abc2d0152b7e~tplv-resize:640:0.png?psm=motor.rank.data,61,"[13.98, 10.38]",比亚迪,中型车,纯电动,2025.05,6年或15万公里
小鹏汽车,小鹏G6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2bf01fc3dadb42deb7d1d761542df1fa~tplv-resize:640:0.png?psm=motor.rank.data,61,"[19.88, 17.68]",小鹏汽车,中型SUV,增程式,2026.03,5年或12万公里
乐道,乐道L60,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f90673c17b5b41478cea7e8308ca1d05~tplv-resize:640:0.png?psm=motor.rank.data,60,"[25.59, 20.69]",蔚来,中型SUV,纯电动,2026.01,4年或10万公里
丰田,卡罗拉,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ba722f1719804375b600d5c5a8de0640~tplv-resize:640:0.png?psm=motor.rank.data,60,"[15.58, 11.68]",一汽丰田,紧凑型车,汽油,2025.12,3年或10万公里
蔚来,蔚来ET9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/85aac8869974493389b233359e0cdec0~tplv-resize:640:0.png?psm=motor.rank.data,59,"[81.8, 76.8]",蔚来,大型车,纯电动,2024.12,3年或12万公里
