brand,carname,carimg,salevolume,price,manufacturer,carmodel,energytype,marketime,insure
丰田,赛那,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0c4126f4e19f4486ab824f4c0abb7a95~tplv-resize:640:0.png?psm=motor.rank.data,79,"[39.38, 29.98]",广汽丰田,中大型MPV,油电混合,2025.09,3年或10万公里
宝马,宝马X1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bb5e191acc9e4e7a8950d316b0b5f2f1~tplv-resize:640:0.png?psm=motor.rank.data,78,"[33.8, 25.8]",华晨宝马,紧凑型SUV,汽油,2026.01,3年或10万公里
大众,迈腾,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/af209a0bc7a548a89dc86b1062cac9c7~tplv-resize:640:0.png?psm=motor.rank.data,77,"[24.69, 17.49]",一汽-大众,中型车,汽油,2025.10,3年或10万公里
AITO,问界M8,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/5dd7baa13f2349d6adbab30c5f58e168~tplv-resize:640:0.png?psm=motor.rank.data,76,"[45.98, 35.98]",赛力斯汽车,大型SUV,增程式,2025.04,4年或10万公里
理想汽车,理想L6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0cd0f362cc6440b4aff4feed0532f12f~tplv-resize:640:0.png?psm=motor.rank.data,75,"[27.98, 24.98]",理想汽车,中大型SUV,增程式,2025.04,5年或10万公里
极氪,ZEEKR 007GT,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/1baee688a6964ab5a8b003148e463e24~tplv-resize:640:0.png?psm=motor.rank.data,72,"[26.29, 20.29]",极氪,中型车,纯电动,2026.04,4年或10万公里
大众,探岳,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7eefe32d76bd4d3a97d5a24b520a2df7~tplv-resize:640:0.png?psm=motor.rank.data,71,"[25.99, 19.89]",一汽-大众,中型SUV,汽油,2026.03,3年或10万公里
AITO,问界M6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bb1573bb58fe4d0698465ed74f6e7a26~tplv-resize:640:0.png?psm=motor.rank.data,70,"[29.98, 25.98]",赛力斯汽车,中大型SUV,增程式,2026.04,4年或10万公里
零跑汽车,零跑B01,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5be73db764e24be994db9929909433f4~tplv-resize:640:0.png?psm=motor.rank.data,70,"[11.98, 8.98]",零跑汽车,紧凑型车,纯电动,2025.07,4年或12万公里
极氪,ZEEKR 001,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/750b7836d2fa4303bb1831c88b379ddd~tplv-resize:640:0.png?psm=motor.rank.data,67,"[36.5, 26.98]",极氪,中大型车,纯电动,2025.10,4年或10万公里
蔚来,蔚来ES6,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/feffe1ceb54d462ab4c050ad15104810~tplv-resize:640:0.png?psm=motor.rank.data,67,"[35, 33.8]",蔚来,中型SUV,纯电动,2026.04,3年或12万公里
凯迪拉克,凯迪拉克XT5,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/a7afef1b740b4f6d9baf0c3d88671967~tplv-resize:640:0.png?psm=motor.rank.data,67,"[45.99, 37.99]",上汽通用凯迪拉克,中型SUV,48V轻混系统,2025.09,3年不限公里
大众,帕萨特,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b4285df0389c47399c7f0fa8d52a8334~tplv-resize:640:0.png?psm=motor.rank.data,67,"[30.98, 16.45]",上汽大众,中型车,汽油,2025.09,3年或10万公里
大众,朗逸,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/32129dbc6b824b1abf2e2388c1890b95~tplv-resize:640:0.png?psm=motor.rank.data,66,"[15.19, 7.999]",上汽大众,紧凑型车,汽油,2026.01,3年或10万公里
特斯拉,Model Y L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/dea2fae378bf4e19aaff0632f93b1143~tplv-resize:640:0.png?psm=motor.rank.data,65,"[33.9, 33.9]",特斯拉中国,中大型SUV,纯电动,2025.08,4年或8万公里
ARCFOX极狐,极狐T1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8c49609f761840fc8742c0a59f12fba7~tplv-resize:640:0.png?psm=motor.rank.data,65,"[8.78, 6.28]",北汽新能源,小型车,纯电动,2025.09,5年或12万公里
比亚迪,元PLUS,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0a5f95e3492e4cf6b15953b57949fe48~tplv-resize:640:0.png?psm=motor.rank.data,64,"[14.78, 11.58]",比亚迪,紧凑型SUV,纯电动,2025.03,6年或15万公里
吉利汽车,星瑞,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0bd351ca4fbb43e88ce265d8f0b869fb~tplv-resize:640:0.png?psm=motor.rank.data,64,"[14.67, 9.87]",吉利汽车,紧凑型车,油电混合,2026.04,4年或10万公里
比亚迪,海豹06GT,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/672c5e9c36d24ac09e4ad2aaced79d78~tplv-resize:640:0.png?psm=motor.rank.data,63,"[18.68, 12.89]",比亚迪,中型车,纯电动,2026.04,6年或15万公里
智己汽车,智己LS6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4dda84ada8c540bc86aa3324ecc3aa88~tplv-resize:640:0.png?psm=motor.rank.data,63,"[28.49, 21.29]",智己汽车,中大型SUV,增程式,2025.09,5年或15万公里
零跑汽车,零跑C11,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9fe2e951084c42b08cd13db2b3c235d5~tplv-resize:640:0.png?psm=motor.rank.data,63,"[20.58, 14.88]",零跑汽车,中型SUV,增程式,2025.07,4年或12万公里
马自达,马自达EZ-60,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f54c52621cfa4ef5b80f2226a0642cf3~tplv-resize:640:0.png?psm=motor.rank.data,61,"[16.69, 11.99]",长安马自达,中型SUV,增程式,2026.01,3年或10万公里
小鹏汽车,小鹏P7+,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/bdbf5c40371e43bebf44a85a60292a41~tplv-resize:640:0.png?psm=motor.rank.data,61,"[20.88, 18.68]",小鹏汽车,中大型车,增程式,2026.01,5年或12万公里
魏牌,高山,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d0b5dcdb6a9d40c88c3fb35b7499079c~tplv-resize:640:0.png?psm=motor.rank.data,61,"[35.38, 28.58]",长城汽车,中大型MPV,插电式混合动力,2025.10,6年或15万公里
奇瑞,艾瑞泽8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c98a0ac532b542958b9970362fa2c378~tplv-resize:640:0.png?psm=motor.rank.data,60,"[14.89, 9.99]",奇瑞汽车,紧凑型车,汽油,2025.03,3年或10万公里
本田,雅阁,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/8fb97d323f40418e817aacb90ae8f644~tplv-resize:640:0.png?psm=motor.rank.data,60,"[23.88, 17.98]",广汽本田,中型车,汽油,2025.03,3年或10万公里
零跑汽车,零跑B10,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/37728f4ddf574234b6b4cba25ab3e26a~tplv-resize:640:0.png?psm=motor.rank.data,59,"[12.98, 9.98]",零跑汽车,紧凑型SUV,纯电动,2025.04,4年或12万公里
岚图,岚图梦想家 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/61732b2c7a5548e7bee29f8cd4f2a617~tplv-resize:640:0.png?psm=motor.rank.data,59,"[70.99, 30.99]",岚图汽车,中大型MPV,插电式混合动力,2026.04,5年或10万公里
沃尔沃,沃尔沃XC60,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/3e80f01f2cf448f9ac80f28a621be7f5~tplv-resize:640:0.png?psm=motor.rank.data,59,"[47.49, 39.69]",沃尔沃亚太,中型SUV,48V轻混系统,2025.06,3年不限公里
五菱汽车,五菱宏光纯电版,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/62f1deee1c1141f0a9cb3fa0caf70268~tplv-resize:640:0.png?psm=motor.rank.data,57,"[7.28, 6.98]",上汽通用五菱,微面,纯电动,2024.09,未知
沃尔沃,沃尔沃S60,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/56604a383a5248939a3cd04d1b373b61~tplv-resize:640:0.png?psm=motor.rank.data,57,"[38.49, 30.69]",沃尔沃亚太,中型车,48V轻混系统,2025.07,3年不限公里
别克,君越,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8900f768debc40cbbeb15a500a4fee0a~tplv-resize:640:0.png?psm=motor.rank.data,57,"[23.99, 20.99]",上汽通用别克,中型车,汽油,2025.09,3年或10万公里
奥迪,奥迪A4L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/da440185e7f349d6b0d58938facb129d~tplv-resize:640:0.png?psm=motor.rank.data,57,"[36.28, 28.98]",一汽奥迪,中型车,汽油,2025.02,3年或10万公里
丰田,铂智3X,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/dfc3ef12f3694e8abc05d4938302bb3e~tplv-resize:640:0.png?psm=motor.rank.data,56,"[15.98, 10.98]",广汽丰田,紧凑型SUV,纯电动,2026.05,3年或10万公里
别克,别克GL8,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/101a350c342f4960866dd96f321cacb8~tplv-resize:640:0.png?psm=motor.rank.data,56,"[36.99, 22.99]",上汽通用别克,中大型MPV,48V轻混系统,2026.05,3年或10万公里
别克,别克至境E7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/17d0ecd22bfb42abb0d589713861f349~tplv-resize:640:0.png?psm=motor.rank.data,55,"[19.99, 15.99]",别克至境,中型SUV,插电式混合动力,2026.04,3年或10万公里
乐道,乐道L90,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/65dbf1ff3d634565aeada6c1bd578b0e~tplv-resize:640:0.png?psm=motor.rank.data,55,"[30.68, 26.58]",蔚来,大型SUV,纯电动,2026.04,4年或10万公里
比亚迪,秦L EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/85588b26d46b44a9b56e5291a42dfcd0~tplv-resize:640:0.png?psm=motor.rank.data,55,"[13.98, 11.98]",比亚迪,中型车,纯电动,2025.03,6年或15万公里
零跑汽车,零跑C16,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/3a7e8d9383f14f67a0d76a57231764be~tplv-resize:640:0.png?psm=motor.rank.data,55,"[18.98, 15.18]",零跑汽车,中大型SUV,增程式,2025.06,4年或12万公里
丰田,铂智7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c439a3dbcd4646909a7361f90521bda6~tplv-resize:640:0.png?psm=motor.rank.data,55,"[22.98, 16.98]",广汽丰田,中大型车,纯电动,2026.03,3年或10万公里
丰田,威兰达,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/9ac5e12a5eb646b0aafe086de5aa1bf2~tplv-resize:640:0.png?psm=motor.rank.data,55,"[26.48, 16.98]",广汽丰田,紧凑型SUV,汽油,2025.11,3年或10万公里
红旗,红旗HS5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ab8b7403cc8b4fb9a988e66dc53d5163~tplv-resize:640:0.png?psm=motor.rank.data,55,"[24.98, 18.38]",一汽红旗,中型SUV,汽油,2025.08,4年或10万公里
丰田,锋兰达,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/334cd231b5094a5f914ba7d0d591db05~tplv-resize:640:0.png?psm=motor.rank.data,53,"[18.48, 12.58]",广汽丰田,紧凑型SUV,汽油,2025.09,3年或10万公里
红旗,红旗E-QM5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b037b30e070943928eff5eb972564e56~tplv-resize:640:0.png?psm=motor.rank.data,53,"[20.18, 12.18]",一汽红旗,中型车,纯电动,2025.05,4年或10万公里
方程豹,钛3,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b346019c287c4d91993940c214b5e212~tplv-resize:640:0.png?psm=motor.rank.data,52,"[17.78, 13.38]",方程豹,紧凑型SUV,纯电动,2026.03,6年或15万公里
深蓝汽车,深蓝S07,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/cf7c0306cbcc4bf59fb91444b20bf80a~tplv-resize:640:0.png?psm=motor.rank.data,52,"[17.49, 15.69]",深蓝汽车,中型SUV,增程式,2025.09,3年或12万公里
腾势,腾势D9 DM,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/a8bc20def6f04e0194fa0adc34df430b~tplv-resize:640:0.png?psm=motor.rank.data,51,"[45.98, 30.98]",腾势汽车,中大型MPV,插电式混合动力,2026.04,6年或15万公里
智己汽车,智己LS8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5c0a1299823b4ab181ff7b118967328a~tplv-resize:640:0.png?psm=motor.rank.data,49,"[31.18, 26.18]",智己汽车,中大型SUV,增程式,2026.04,3年或10万公里
零跑汽车,零跑Lafa5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/eb3ed5d8c99f4ed390b03980847b91d8~tplv-resize:640:0.png?psm=motor.rank.data,49,"[12.98, 9.78]",零跑汽车,紧凑型车,纯电动,2025.11,6年或15万公里
丰田,亚洲龙,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b47ec0be1ba940aa8e02b93784b6949e~tplv-resize:640:0.png?psm=motor.rank.data,49,"[25.68, 17.88]",一汽丰田,中型车,汽油,2026.04,3年或10万公里
名爵,MG4,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e6605595e9bf4be5a6234f27ecfaadd9~tplv-resize:640:0.png?psm=motor.rank.data,48,"[10.28, 6.88]",上汽集团,紧凑型车,纯电动,2026.04,3年或10万公里
奇瑞,瑞虎8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8948b3d3dd0847c8ae890e92abf22cfc~tplv-resize:640:0.png?psm=motor.rank.data,48,"[12.99, 9.99]",奇瑞汽车,中型SUV,汽油,2025.11,3年或10万公里
智界,智界R7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f04e325847834d80a949408719aeb52b~tplv-resize:640:0.png?psm=motor.rank.data,47,"[31.98, 24.98]",奇瑞汽车,中大型SUV,纯电动,2025.08,4年或10万公里
理想汽车,理想i8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bd586b34b6c34a4e9b8db8fa1f061fe5~tplv-resize:640:0.png?psm=motor.rank.data,47,"[33.98, 33.98]",理想汽车,中大型SUV,纯电动,2025.08,5年或10万公里
吉利汽车,博越L,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/185e56933ef94d3a8ff2e319c3c52829~tplv-resize:640:0.png?psm=motor.rank.data,47,"[12.99, 9.99]",吉利汽车,紧凑型SUV,汽油,2026.04,4年或10万公里
哈弗,哈弗大狗,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/413defba9aa74f2892f7f7ced70ce53a~tplv-resize:640:0.png?psm=motor.rank.data,47,"[14.99, 12.39]",长城汽车,紧凑型SUV,汽油,2025.07,3年或10万公里
奥迪,奥迪Q3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ce1c130bbffa4d3cb70f1258dfd11bd6~tplv-resize:640:0.png?psm=motor.rank.data,47,"[29.68, 25.18]",一汽奥迪,紧凑型SUV,汽油,2025.12,3年或10万公里
